,last,first,middle,title,degrees,leave,visiting
245,moore,justin,,assistant professor of physical education,b.a. (1990) rollins college; m.a. (2004) university of central michigan,n,0
246,morales,manuel,a.,assistant professor of biology,ph.d. (1999) university of conneticut,n,0
247,morgan,frank,,webster atwell—class of 1921 professor of mathematics,s.b. (1974) m.i.t.; ph.d. (1977) princeton,n,0
248,morris,david,e.,"visiting lecturer in theatre, fall semester",b.a. (1996) williams; m.f.a. (2001) university of washington,n,1
249,mulla,sameena,,gaius charles bolin fellow in anthropology/sociology,b.a. (1999) university of maryland; m.a. (2001) new school for social research,n,0
250,munemo,ngonidzashe,,assistant professor of political science,b.a. (2000) bard college; ph.m. (2003) columbia,n,0
251,murphy,peter,t.,professor of english,b.a. (1981) yale; ph.d. (1986) johns hopkins,n,0
252,murtagh,thomas,p.,professor of computer science,a.b. (1974) princeton; ph.d. (1983) cornell,y,0
253,mutongi,kenda,b.,associate professor of history,b.a. (1989) coe college; ph.d. (1996) university of virginia,n,0
254,naaman,mara,,assistant professor of arabic,b.a. (1996) wesleyan; ph.d. (2007)  columbia,n,0
255,nafziger,steven,e.,assistant professor of economics,b.a. (2000) northwestern; ph.d. (2003) yale,n,0
256,newman,gail,m.,harold j. henry professor of german,b.a. (1976) northwestern; ph.d. (1985) university of minnesota,s,0
257,nicastro,anthony,j.,visiting professor of romance languages,b.a. (1962) new york university; ph.d. (1971) columbia,n,1
258,nolan jr.,james,l.,professor of sociology,b.a. (1984) university of california; ph.d. (1995) university of virginia,f,0
259,norton,glyn,p.,willcox b. and harriet m. adsit professor of international studies and professor of romance languages,a.b. (1963) university of michigan; ph.d. (1968) university of michigan,y,0
260,nugent,christopher,m.b.,assistant professor of chinese,b.a. (1991) brown; ph.d. (2004) harvard,y,0
261,oak,mandar,p.,assistant professor of economics,b.com (1995) bombay university; ph.d. (2000) cornell,n,0
262,ockman,carol,j.,dennis a. meenan ’54 third century professor of art,b.a. (1972) stanford; ph.d. (1982) yale,y,0
263,okeke-agulu,chika,,"robert sterling clark visiting professor of art history, fall semester",b.a. (1990) university of nigeria; ph.d. (2004) emery university,n,1
264,pacelli,allison,,assistant professor of mathematics,b.s. (1997) union college; ph.d. (2003) brown,n,0
265,park,lee,y.,professor of chemistry,b.a. (1986) wellesley; ph.d. (1991) m.i.t.,y,0
266,park,paul,,lecturer in english,b.a. (1975) hampshire college,n,0
267,pasachoff,jay,m.,field memorial professor of astronomy and director of the hopkins observatory,a.b. (1963) harvard; ph.d. (1969) harvard,n,0
268,paul ,darel,e. ,associate professor of political science,b.a. (1990) university of minnesota; ph.d. (2001) university of minnesota,n,0
269,paulsen,david,r.,assistant professor of physical education,b.a. (1987) williams; m.a. (1991) university of michigan,n,0
270,peacock-lópez,enrique,,professor of chemistry,"b.s. (1974) university nac. autonoma, mexico; ph.d. (1982) university of california, san diego",n,0
271,pedroni,julia,a.,visiting assistant professor of philosophy,b.a. (1986) wells college; ph.d. (1999) georgetown,n,1
272,pedroni,peter,l.,associate professor of economics,b.a. (1986) miami university; ph.d. (1993) columbia,n,0
273,perez velazquez,ileana,,associate professor of music,"b.m. higher institute of arts-havana, cuba; d.m. (2000) indiana university",f,0
274,pethica,james,l.,senior lecturer in english,b.a. (1980) oxford; ph.d (1987) oxford,y,0
275,pieprzak,katarzyna,,"assistant professor of francophone, literature and french language",b.a. (1995) rice; ph.d. (2001) university of michigan,n,0
276,pilachowski,david,m.,college librarian,b.a. (1971) university of vermont; m.l.s. (1973) university of illinois,n,0
277,pinard,michelyne,,assistant professor of physical education and head women’s soccer coach,b.a. (1998) dartmouth; m.s. (2002) university of pennsylvania,n,0
278,podmore,amy,d.,professor of art,"b.s. (1982) state university college of buffalo; m.f.a. (1987) university of california, davis",n,0
279,porter,david,h.,harry c. payne visiting professor of liberal arts,b.a. (1958) swarthmore; ph.d. (1962) princeton,n,1
280,prazak,miroslava,,"visiting professor of anthropology, spring semester",b.a. (1979) smith; ph.d. (1992) yale,n,1
281,pye,christopher,l.,class of 1924 professor of english,b.a. (1975) oberlin; ph.d. (1985) cornell,y,0
282,raab,lawrence,e.,morris professor of rhetoric,b.a. (1968) middlebury; m.a. (1972) syracuse,f,0
283,rafalski,shawn,,visiting assistant professor of mathematics,b.s. (2001) eastern michigan university; m.s. (2003) university of illinois,n,1
284,rai,ashok,s.,"assistant professor of economics and fellow of the oakley center for the humanities and social sciences, fall semester",a.b. (1992) stanford; ph.d. (1997) university of chicago,y,0
285,raymond,wendy,e.,associate professor of biology,a.b. (1982) cornell; ph.d. (1990) harvard,n,0
286,reinhardt,anne,,assistant professor of history,b.a. (1990) harvard; ph.d. (2002) princeton,n,0
287,reinhardt,mark,t.,professor of political science and class of 1956 professor of american civilization,"b.a. (1983) wesleyan; ph.d. (1991) university of california, santa cruz",y,0
288,rhie,bernard,j.,assistant professor of english,"b.a. (1997)  university of california, berkeley; ph.d. (2005) university of pennsylvania",n,0
289,richardson,david,p.,william r. kenanjr. professor of chemistry,"b.a. (1979) university of michigan; ph.d. (1984) university of california, berkeley",n,0
290,robins,anthony,w.,"visiting lecturer in art at williams in new york, spring semester","b.a. (1972) williams; m.a. (1976) courtauld institute of art, university of london",n,1
291,robolin,stephane,p. r. ,assistant professor of africana studies,b.a. (1998) tulane; ph.d. (2005) duke,n,0
292,rolleigh,michael,,assistant professor of economics,b.a. (1998) hendrix college; ph.d. (2004) university of minnesota,y,0
293,rorke,alix,h.,assistant professor of physical education and head field hockey coach,b.a. (1993) williams; m.s. (1996) smith,n,0
294,roseman,nancy,a.,professor of biology,a.b. (1980) smith; ph.d. (1987) oregon state,f,0
295,rosenheim,shawn,j.,professor of english,b.a. (1983) oberlin; ph.d. (1992) yale,n,0
296,rouhi,leyla,,professor of spanish,b.a. (1987) oxford; ph.d. (1995) harvard,n,0
297,rovner,joshua,,stanley kaplan visiting post-doctoral fellow in political science and leadership studies,"b.a. (1998) university of california, san diego; m.a. (2002) boston college",n,1
298,rúa,merida,,assistant professor of american studies,b.a. (1993) university of illinois; ph.d. (2003) university of michigan,f,0
299,rulikova,marketa,,"visiting assistant professor of sociology, fall semester",b.a. (1996) university of pardubice; ph.d. (2001) polish academy of science,n,1
300,russo,t.,michael,assistant professor of physical education and coordinator of physical education,b.a. (1967) university of massachusetts; m.s. (1970) university of massachusetts,n,0
301,sakurai,yuki,,visiting lecturer in japanese,b.a. (1997) sophia university; ph.d. (2001) ohio state university,n,1
302,samson,michael,,visiting associate professor of economics,b.a. (1983) yale; ph.d. (1994) stanford,n,1
303,sanders,nathan,,assistant professor of linguistics,"s.b. (1996) mit; ph.d. (2003) university of california, santa cruz",n,0
304,sandstrom,marlene,j.,assistant professor of psychology,b.a. (1991) yale; ph.d. (1996) duke,n,0
305,sandstrom,noah,j.,assistant professor of psychology,b.a. (1994) knox college; ph.d. (1999) duke,n,0
306,sangare,omar,,assistant professor of theatre,m.f.a. (1993) the theatre academy; ph.d. (2006) the theatre academy,n,0
307,satterthwaite,sheafe,,lecturer in art,b.a. (1962) university of virginia,n,0
308,savage,robert,m.,associate professor of biology,b.a. (1987) bowdoin; ph.d. (1993) wesleyan,n,0
309,savaser,tanseli,,assistant professor of economics,b.a. (2000) bogazici university; ph.d. (2006) brandeis university,n,0
310,savitsky,kenneth,k.,associate professor of psychology,b.a. (1993) indiana university; ph.d. (1997) cornell,s,0
311,sawicki,jana,l.,w. van alan clark ’41 third century professor in the social sciences,b.a. (1974) sweet briar; ph.d. (1983) columbia,n,0
312,schapiro,morton,owen,professor of economics and president of the college,b.s. (1975) hofstra university; m.a. (1976) university of pennsylvania; ph.d. (1979) university of pennsylvania,n,0
313,schmidt,lucie,,assistant professor of economics,a.b. (1992) smith; ph.d. (2002) university of michigan,n,0
314,schriempf,alexa,,gaius charles bolin fellow in philosophy,b.a. (1997) sweet briar college; m.a. (2001) university of oregon,n,0
315,shanks,cheryl,l.,professor of political science,"b.a. (1983) university of california, santa cruz; ph.d. (1994) university of michigan",n,0
316,sheehy iii,harry,c.,"director of physical education, athletics and recreation and assistant professor in physical education",b.a. (1975) williams; m.ed. (1988) university of washington,n,0
317,shepard,james,r.,"j. leland miller professor of american history, literature, and eloquence",b.a. (1978) trinity; m.f.a. (1980) brown,n,0
318,shepard,karen,l.,"lecturer in english and fellow of the oakley center for the humanities and social sciences, spring semester",b.a. (1987) williams; m.f.a. (1992) university of houston,y,0
319,sheppard,stephen,c.,robert f. white class of 1952 professor of  public affairs,b.s. (1977) university of utah; ph.d. (1984) washington university,n,0
320,sheppard,w.,anthony,"professor of music and herbert h. lehman fellow of the oakley center for the humanities and social sciences, fall semester",b.a. (1991) amherst; ph.d. (1996) princeton,y,0
321,shore-sheppard,lara,,associate professor of economics,b.a. (1991) amherst; ph.d. (1996) princeton,s,0
322,shevchenko,olga,,assistant professor of sociology,b.a. (1996) moscow state university; ph.d. (2002) university of pennsylvania,y,0
323,shuck,glenn,w.,assistant professor of religion,b.a. (1994) texas lutheran university; ph.d. (2004) rice university,n,0
324,silva,cesar,e.,hagey family professor of mathematics,"b.s. (1977) catholic university, peru; ph.d. (1984) university of rochester",n,0
325,silva,holly,,lecturer in physical education,b.s. (1977) connecticut state university; m.f.a. (1987) smith,n,0
326,simpson,marc,a.,"lecturer in the graduate program in art history and associate director of the graduate program in art history, fall semester",b.a. (1975) middlebury; ph.d. (1993) yale,n,0
327,singham,shanti,m.,professor of history,b.a. (1980) swarthmore; ph.d. (1991) princeton,y,0
328,skinner,anne,r.,senior lecturer in chemistry,b.a. (1961) radcliffe; ph.d. (1966) yale,n,0
329,smith,david,c.,senior lecturer in biology,b.s. (1968) yale; ph.d. (1977) university of michigan,f,0
330,smith,david,l.,john w. chandler professor of english,"b.a. (1974) new college, florida; ph.d. (1980) university of chicago",s,0
331,smith,thomas,e.,associate professor of chemistry,b.a. (1988) williams; ph.d. (1996) stanford,f,0
332,sokolsky,anita,r.,professor of english,b.a. (1974) oberlin; ph.d. (1985) cornell,n,0
333,solomon,ari,,assistant professor of psychology,a.b. (1989) brown; ph.d. (1997) american university,n,0
334,solomon,paul,r.,professor of psychology,"b.a. (1970) s.u.n.y., new paltz; ph.d. (1975) university of massachusetts",s,0
335,solum,stefanie,,assistant professor of art,"b.a. (1991) university of wisconsin, madison; ph.d. (2001) university of california, berkeley",n,0
336,souza,steven,p.,observatory supervisor/instructor of astronomy,"b.s. (1973) cooper union; ph.d. (1979) s.u.n.y., stoney brook",n,0
337,stoiciu,mihai,,assistant professor of mathematics,b.s. (1999) university of bucharest; ph.d. (2005) california institute of technology,n,0
338,stoler,mark,a.,stanley kaplan visiting professor of american foreign policy,"b.a. city college of new york; ph.d. university of wisconsin, madison",n,1
339, stoll,heather,m.,assistant professor of geosciences,b.a. (1994) williams; ph.d. (1998) princeton,y,0
340,strait,jefferson,,professor of physics and college marshal,a.b. (1975) harvard; ph.d. (1985) brown,s,0
341,sundermeier,brian,,visiting assistant professor of psychology,b.a. (1994) saint olaf college; ph.d. (2004) university of minnesota,n,1
342,swain,alison,,assistant professor of physical education,"b.a. (2001) williams; ph.d. (2006) university of washington, seattle",n,0
343,swamy,anand,v.,associate professor of economics,"b.a. (1983) university of delhi, india; ph.d. (1993) northwestern",n,0
344,swann,karen,e.,professor of english,b.a. (1975) oberlin; ph.d. (1983) cornell,f,0
345,swoap,steven,j.,professor of biology,"b.a. (1990) trinity; ph.d. (1994) university of california, irving",n,0
346,takenaga,barbara,e.,mary a. and william wirt warren professor of art,b.f.a. (1972) university of colorado; m.f.a. (1978) university of colorado,n,0
347,tanaka,aya,,gaius charles bolin fellow in romance languages,b.a. (1994) mount holyoke; m.a. (1997) columbia,n,0
348,taylor,mark,c.,cluett professor of humanities,b.a. (1968) wesleyan; ph.d. (1973) harvard; doktorgrad (1981) university of copenhagen,y,0
349,thoman jr.,john,w.,professor of chemistry,b.a. (1982) williams; ph.d. (1987) m.i.t.,n,0
350,thompson,joanne,,visiting assistant professor of art,b.a. (1988) bowdoin; ph.d. (2005) yale,n,1
351,thorne,christian,,"assistant professor of english and fellow of the oakley center for the humanities and social sciences, fall semester",b.a. (1995) wesleyan; ph.d. (2001) duke,y,0
352,tifft,stephen,j.,professor of english,b.a. (1975) harvard; ph.d. (1984) cornell,n,0
353,ting,claire,s.,assistant professor of biology,b.a. (1986) yale; ph.d. (1994) cornell,n,0
354,truman,edwin,m.,"visiting professor of economics, spring semester",b.a. (1963) amherst; ph.d. (1967) yale,n,1
355,tucker-smith,david,,assistant professor of physics,"b.a. (1995) amherst; ph.d. (2001) university of california, berkeley",n,0
356,valiani,arafaat,,assistant professor of sociology,b.a. (1996) concordia university; ph.d. (2005) columbia,n,0
357,vandermeer,frances,,assistant professor of physical education,b.s. (1987) southern connecticut state university,n,0
358,van de stadt,janneke,,assistant professor of russian,"b.a. (1988) amherst college; ph.d. (2000) university of wisconsin, madison",n,0
359,vargas,armando,,assistant professor of comparative literature,b.s. (1992) georgetown; m.a. (1995) harvard,n,0
360,vega,rafael,,lecturer in physical education,,n,0
361,wagner,william,g.,dean of the faculty and brown professor of history,b.a. (1972) haverford; d.phil. (1980) oxford,n,0
362,wang,chen,,visiting lecturer in chinese,b.a. (1998) dalian university—foreign languages,n,1
363,wang,dorothy,j.,assistant professor of american studies,"b.a. (1985) duke; ph.d. (1998) university of california, berkeley",n,0
364,waters,christopher,m.,hans w. gatzke ’38 professor of modern european history,"b.a. (1977) california state, long beach; ph.d. (1985) harvard",n,0
365,watson,tara,,assistant professor of economics,b.a. (1996) wesleyan; ph.d. (2003) harvard,y,0
366,wells,bradley,,"clay artist-in-residence, director of choral/vocal activities, and lecturer in music",b.a. (1984) principia college; d.m.a. (2005) yale,n,0
367,wells,peter,s.,"assistant professor of physical education, coordinator of crew programs, and head coach of men’s crew",b.a. (1979) williams,n,0
368,west,peter,,"visiting lecturer in theatre, spring semester",b.a. guilford college,n,1
369,whalen,carmen,,professor of history,b.a. (1985) hampshire college; ph.d. (1994) rutgers,n,0
370,whalen,michael,f.,assistant professor of physical education,b.a. (1983) wesleyan; m.pe (1986) springfield college,n,0
371,whitaker,dwight,l.,assistant professor of physics,b.s. (1992) university of conneticut; ph.d. (1999) brown,n,0
372,white,alan,e.,mark hopkins professor of philosophy,b.a. (1972) tulane; ph.d. (1980) pennsylvania state university,n,0
373,wilcox,amanda,,assistant professor of classics,b.a. (1996) reed college; ph.d. (2002) university of pennsylvania,n,0
374,wilder,jason,,assistant professor of biology,b.a. (1997) williams; ph.d. (2002) princeton,n,0
375,williams,heather,,professor of biology,b.a. (1977) bowdoin; ph.d. (1985) rockefeller,s,0
376,willingham,alex,w.,professor of political science,"b.a. (1963) southern university, baton rouge; ph.d. (1974) u.n.c., chapel hill",n,0
377,wingard,leslie,e.,mellon post-doctoral fellow in visual culture,"b.a. (1999) spelman college; ph.d. (2006) university of california, los angeles",n,0
378,wobus,reinhard,a.,edna mcconnell clark professor of geology,a.b. (1962) washington university; ph.d. (1966) stanford,n,0
379,wong,k.,scott,"james phinney baxter, 3rd professor of history",b.a. (1976) rutgers; ph.d. (1992) university of michigan,n,0
380,wood,james,b.,charles r. keller professor of american history,b.a. (1968) florida presbyterian; ph.d. (1973) emory,n,0
381,wootters,william,k.,barclay jermain professor of natural philosophy,b.s. (1973) stanford; ph.d. (1980) university of texas,n,0
382,yamada,reiko,,professor of japanese,ph.d. (1988) cornell,n,0
383,yamamoto,kasumi,,assistant professor of japanese,b.a. (1985) columbia; ph.d. (1999) cornell,n,0
384,ybarra jr.,mario,,"arthur levitt  jr. ’52 artist-in-residence in art, spring semester","b.f.a. (1996) otis college of art and design; m.f.a. (2001) university of california, irvine",n,0
385,yu,li,,assistant professor of chinese,b.a. (1995) east china normal university; ph.d. (2003) ohio state university,n,0
386,zaki,safa,r.,assistant professor of psychology,"b.a. (1989) american university, cairo; ph.d. (1996) arizona state university",n,0
387,zimmerberg,betty,,professor of psychology,b.a. (1971) harvard; ph.d. (1976) c.u.n.y.,n,0
388,zimmerman,david,j.,orrin sage professor of political economy,b.comm. (1985) university of toronto; ph.d. (1992) princeton,n,0
389,zottoli,steven,j.,howard b. schow ’50 and nan w. schow professor of biology,b.a. (1969) bowdoin; ph.d. (1976) university of massachusetts,n,0
